,date,high,low,snow,precip
6635,1997-02-04,34.0,25.0,8,57.0
6636,1997-02-05,29.0,23.0,0,0.0
6637,1997-02-06,28.0,20.0,0,0.0
6638,1997-02-07,28.0,18.0,0,1.0
6639,1997-02-08,34.0,22.0,0,0.0
6640,1997-02-09,28.0,-9.0,0,0.0
6641,1997-02-10,26.0,20.0,0,1.0
6642,1997-02-11,23.0,8.0,0,1.0
6643,1997-02-12,20.0,5.0,2,10.0
6644,1997-02-13,25.0,-18.0,0,0.0
6645,1997-02-14,26.0,11.0,1,2.0
6646,1997-02-15,21.0,-9.0,0,0.0
6647,1997-02-16,23.0,9.0,2,12.0
6648,1997-02-17,46.0,17.0,0,0.0
6649,1997-02-18,50.0,40.0,0,0.0
6650,1997-02-19,47.0,22.0,0,0.0
6651,1997-02-20,39.0,21.0,0,3.0
6652,1997-02-21,37.0,33.0,0,0.0
6653,1997-02-22,33.0,17.0,0,0.0
6654,1997-02-23,27.0,8.0,0,1.0
6655,1997-02-24,20.0,9.0,5,45.0
6656,1997-02-25,38.0,5.0,0,0.0
6657,1997-02-26,39.0,31.0,0,0.0
6658,1997-02-27,38.0,29.0,1,5.0
6659,1997-02-28,37.0,26.0,0,0.0
10304,1997-03-01,40.0,31.0,0,0.0
10305,1997-03-02,35.0,20.0,0,0.0
10306,1997-03-03,35.0,22.0,0,0.0
10307,1997-03-04,34.0,26.0,0,0.0
10308,1997-03-05,29.0,18.0,0,1.0
10309,1997-03-06,24.0,9.0,0,0.0
10310,1997-03-07,38.0,13.0,0,0.0
10311,1997-03-08,46.0,15.0,0,0.0
10312,1997-03-09,44.0,35.0,0,44.0
10313,1997-03-10,53.0,29.0,0,0.0
10314,1997-03-11,51.0,32.0,0,0.0
10315,1997-03-12,42.0,28.0,2,10.0
10316,1997-03-13,31.0,27.0,3,122.0
10317,1997-03-14,30.0,18.0,3,31.0
10318,1997-03-15,19.0,-3.0,0,0.0
10319,1997-03-16,40.0,-4.0,0,0.0
10320,1997-03-17,45.0,32.0,0,0.0
10321,1997-03-18,44.0,27.0,0,6.0
10322,1997-03-19,46.0,16.0,0,0.0
10323,1997-03-20,52.0,26.0,0,0.0
10324,1997-03-21,51.0,32.0,0,0.0
10325,1997-03-22,45.0,34.0,0,0.0
10326,1997-03-23,42.0,28.0,0,0.0
10327,1997-03-24,39.0,28.0,0,18.0
10328,1997-03-25,39.0,33.0,0,0.0
10329,1997-03-26,66.0,24.0,0,0.0
10330,1997-03-27,74.0,30.0,0,0.0
10331,1997-03-28,74.0,41.0,0,5.0
10332,1997-03-29,48.0,37.0,0,0.0
10333,1997-03-30,50.0,34.0,0,4.0
10334,1997-03-31,58.0,22.0,0,0.0
13920,1997-04-01,69.0,36.0,0,0.0
13921,1997-04-02,67.0,39.0,0,0.0
13922,1997-04-03,63.0,37.0,0,3.0
13923,1997-04-04,66.0,42.0,0,3.0
13924,1997-04-05,64.0,53.0,0,31.0
13925,1997-04-06,53.0,24.0,0,18.0
13926,1997-04-07,35.0,18.0,0,1.0
13927,1997-04-08,33.0,13.0,0,0.0
13928,1997-04-09,40.0,15.0,0,0.0
13929,1997-04-10,42.0,25.0,0,0.0
13930,1997-04-11,39.0,29.0,0,1.0
13931,1997-04-12,38.0,28.0,3,17.0
13932,1997-04-13,53.0,20.0,0,0.0
13933,1997-04-14,52.0,28.0,0,0.0
13934,1997-04-15,65.0,41.0,0,0.0
13935,1997-04-16,55.0,28.0,0,0.0
13936,1997-04-17,56.0,20.0,0,0.0
13937,1997-04-18,59.0,27.0,0,3.0
13938,1997-04-19,62.0,37.0,0,44.0
13939,1997-04-20,69.0,33.0,0,0.0
13940,1997-04-21,66.0,42.0,0,0.0
13941,1997-04-22,59.0,32.0,0,0.0
13942,1997-04-23,57.0,43.0,0,0.0
13943,1997-04-24,57.0,32.0,0,1.0
13944,1997-04-25,65.0,27.0,0,0.0
13945,1997-04-26,66.0,31.0,0,0.0
13946,1997-04-27,67.0,40.0,0,0.0
13947,1997-04-28,70.0,31.0,0,0.0
13948,1997-04-29,73.0,48.0,0,1.0
13949,1997-04-30,71.0,43.0,0,130.0
17624,1997-05-01,61.0,34.0,0,39.0
17625,1997-05-02,61.0,44.0,0,56.0
17626,1997-05-03,60.0,41.0,0,14.0
17627,1997-05-04,67.0,32.0,0,0.0
17628,1997-05-05,72.0,53.0,0,0.0
17629,1997-05-06,70.0,32.0,0,0.0
17630,1997-05-07,70.0,42.0,0,23.0
17631,1997-05-08,64.0,49.0,0,5.0
17632,1997-05-09,62.0,42.0,0,0.0
17633,1997-05-10,72.0,30.0,0,0.0
17634,1997-05-11,70.0,52.0,0,0.0
17635,1997-05-12,60.0,36.0,0,1.0
17636,1997-05-13,53.0,28.0,0,0.0
17637,1997-05-14,52.0,42.0,0,6.0
17638,1997-05-15,54.0,33.0,0,1.0
17639,1997-05-16,80.0,28.0,0,1.0
17640,1997-05-17,80.0,37.0,0,0.0
17641,1997-05-18,79.0,47.0,0,24.0
17642,1997-05-19,78.0,47.0,0,0.0
17643,1997-05-20,62.0,32.0,0,0.0
17644,1997-05-21,65.0,30.0,0,0.0
17645,1997-05-22,72.0,34.0,0,0.0
17646,1997-05-23,74.0,44.0,0,1.0
17647,1997-05-24,75.0,52.0,0,93.0
17648,1997-05-25,62.0,53.0,0,0.0
17649,1997-05-26,63.0,45.0,0,0.0
17650,1997-05-27,65.0,39.0,0,0.0
17651,1997-05-28,64.0,48.0,0,13.0
17652,1997-05-29,57.0,52.0,0,19.0
17653,1997-05-30,69.0,52.0,0,2.0
17654,1997-05-31,80.0,42.0,0,0.0
21240,1997-06-01,81.0,44.0,0,0.0
21241,1997-06-02,80.0,44.0,0,0.0
21242,1997-06-03,78.0,47.0,0,0.0
21243,1997-06-04,79.0,56.0,0,0.0
21244,1997-06-05,78.0,56.0,0,82.0
21245,1997-06-06,71.0,52.0,0,2.0
21246,1997-06-07,71.0,50.0,0,4.0
21247,1997-06-08,75.0,52.0,0,0.0
21248,1997-06-09,80.0,45.0,0,0.0
21249,1997-06-10,82.0,48.0,0,0.0
21250,1997-06-11,79.0,55.0,0,22.0
21251,1997-06-12,82.0,53.0,0,0.0
21252,1997-06-13,84.0,54.0,0,0.0
21253,1997-06-14,83.0,56.0,0,0.0
21254,1997-06-15,85.0,62.0,0,28.0
21255,1997-06-16,74.0,55.0,0,10.0
21256,1997-06-17,76.0,46.0,0,0.0
21257,1997-06-18,77.0,55.0,0,1.0
21258,1997-06-19,84.0,54.0,0,14.0
21259,1997-06-20,85.0,70.0,0,5.0
21260,1997-06-21,84.0,66.0,0,75.0
21261,1997-06-22,88.0,61.0,0,0.0
21262,1997-06-23,90.0,66.0,0,18.0
21263,1997-06-24,89.0,75.0,0,3.0
21264,1997-06-25,80.0,66.0,0,22.0
21265,1997-06-26,82.0,54.0,0,0.0
21266,1997-06-27,85.0,56.0,0,0.0
21267,1997-06-28,88.0,71.0,0,0.0
21268,1997-06-29,88.0,63.0,0,10.0
21269,1997-06-30,85.0,66.0,0,27.0
24944,1997-07-01,90.0,64.0,0,0.0
24945,1997-07-02,88.0,62.0,0,1.0
24946,1997-07-03,68.0,57.0,0,0.0
24947,1997-07-04,71.0,53.0,0,6.0
24948,1997-07-05,77.0,45.0,0,0.0
24949,1997-07-06,76.0,52.0,0,6.0
24950,1997-07-07,75.0,42.0,0,0.0
24951,1997-07-08,80.0,63.0,0,115.0
24952,1997-07-09,76.0,59.0,0,0.0
24953,1997-07-10,78.0,47.0,0,0.0
24954,1997-07-11,84.0,60.0,0,0.0
24955,1997-07-12,87.0,68.0,0,12.0
24956,1997-07-13,85.0,71.0,0,15.0
24957,1997-07-14,88.0,67.0,0,70.0
24958,1997-07-15,88.0,59.0,0,0.0
24959,1997-07-16,91.0,69.0,0,0.0
24960,1997-07-17,90.0,66.0,0,24.0
24961,1997-07-18,84.0,67.0,0,86.0
24962,1997-07-19,75.0,66.0,0,32.0
24963,1997-07-20,88.0,65.0,0,0.0
24964,1997-07-21,87.0,68.0,0,2.0
24965,1997-07-22,79.0,64.0,0,1.0
24966,1997-07-23,82.0,65.0,0,1.0
24967,1997-07-24,81.0,64.0,0,0.0
24968,1997-07-25,89.0,70.0,0,63.0
24969,1997-07-26,91.0,72.0,0,12.0
24970,1997-07-27,89.0,69.0,0,103.0
24971,1997-07-28,81.0,66.0,0,0.0
24972,1997-07-29,80.0,55.0,0,0.0
24973,1997-07-30,74.0,53.0,0,0.0
24974,1997-07-31,78.0,50.0,0,0.0
28664,1997-08-01,77.0,59.0,0,1.0
28665,1997-08-02,88.0,63.0,0,0.0
28666,1997-08-03,88.0,66.0,0,0.0
28667,1997-08-04,87.0,62.0,0,0.0
28668,1997-08-05,81.0,49.0,0,0.0
28669,1997-08-06,75.0,55.0,0,2.0
28670,1997-08-07,81.0,52.0,0,0.0
28671,1997-08-08,80.0,55.0,0,0.0
28672,1997-08-09,80.0,54.0,0,0.0
28673,1997-08-10,77.0,62.0,0,6.0
28674,1997-08-11,69.0,56.0,0,1.0
28675,1997-08-12,68.0,60.0,0,25.0
28676,1997-08-13,73.0,58.0,0,0.0
28677,1997-08-14,77.0,48.0,0,0.0
28678,1997-08-15,83.0,63.0,0,43.0
28679,1997-08-16,83.0,64.0,0,13.0
28680,1997-08-17,82.0,63.0,0,2.0
28681,1997-08-18,68.0,56.0,0,0.0
28682,1997-08-19,69.0,56.0,0,1.0
28683,1997-08-20,70.0,60.0,0,24.0
28684,1997-08-21,76.0,49.0,0,18.0
28685,1997-08-22,74.0,47.0,0,0.0
28686,1997-08-23,78.0,50.0,0,6.0
28687,1997-08-24,77.0,62.0,0,144.0
28688,1997-08-25,76.0,60.0,0,0.0
28689,1997-08-26,75.0,60.0,0,22.0
28690,1997-08-27,80.0,61.0,0,0.0
28691,1997-08-28,82.0,61.0,0,0.0
28692,1997-08-29,80.0,62.0,0,5.0
28693,1997-08-30,84.0,65.0,0,80.0
28694,1997-08-31,83.0,64.0,0,0.0
32280,1997-09-01,85.0,58.0,0,0.0
32281,1997-09-02,85.0,64.0,0,13.0
32282,1997-09-03,71.0,48.0,0,0.0
32283,1997-09-04,69.0,44.0,0,0.0
32284,1997-09-05,72.0,54.0,0,13.0
32285,1997-09-06,81.0,56.0,0,1.0
32286,1997-09-07,80.0,57.0,0,1.0
32287,1997-09-08,69.0,61.0,0,92.0
32288,1997-09-09,73.0,59.0,0,0.0
32289,1997-09-10,70.0,49.0,0,0.0
32290,1997-09-11,71.0,42.0,0,0.0
32291,1997-09-12,75.0,44.0,0,0.0
32292,1997-09-13,75.0,50.0,0,19.0
32293,1997-09-14,72.0,62.0,0,6.0
32294,1997-09-15,76.0,54.0,0,0.0
32295,1997-09-16,78.0,57.0,0,17.0
32296,1997-09-17,77.0,51.0,0,126.0
32297,1997-09-18,85.0,50.0,0,0.0
32298,1997-09-19,79.0,65.0,0,10.0
32299,1997-09-20,65.0,50.0,0,0.0
32300,1997-09-21,63.0,36.0,0,0.0
32301,1997-09-22,62.0,46.0,0,20.0
32302,1997-09-23,67.0,48.0,0,45.0
32303,1997-09-24,68.0,37.0,0,0.0
32304,1997-09-25,79.0,48.0,0,0.0
32305,1997-09-26,78.0,42.0,0,0.0
32306,1997-09-27,77.0,56.0,0,0.0
32307,1997-09-28,77.0,52.0,0,2.0
32308,1997-09-29,74.0,51.0,0,0.0
32309,1997-09-30,70.0,53.0,0,1.0
35984,1997-10-01,69.0,37.0,0,0.0
35985,1997-10-02,85.0,50.0,0,0.0
35986,1997-10-03,92.0,56.0,0,0.0
35987,1997-10-04,92.0,48.0,0,0.0
35988,1997-10-05,85.0,48.0,0,0.0
35989,1997-10-06,87.0,46.0,0,0.0
35990,1997-10-07,87.0,58.0,0,0.0
35991,1997-10-08,84.0,68.0,0,6.0
35992,1997-10-09,73.0,49.0,0,140.0
35993,1997-10-10,69.0,36.0,0,0.0
35994,1997-10-11,77.0,36.0,0,1.0
35995,1997-10-12,76.0,64.0,0,55.0
35996,1997-10-13,65.0,42.0,0,146.0
35997,1997-10-14,50.0,30.0,0,2.0
35998,1997-10-15,56.0,29.0,0,0.0
35999,1997-10-16,62.0,29.0,0,0.0
36000,1997-10-17,61.0,30.0,0,0.0
36001,1997-10-18,63.0,35.0,0,0.0
36002,1997-10-19,63.0,42.0,0,0.0
36003,1997-10-20,54.0,27.0,0,0.0
36004,1997-10-21,50.0,27.0,0,0.0
36005,1997-10-22,45.0,21.0,0,0.0
36006,1997-10-23,50.0,38.0,0,0.0
36007,1997-10-24,49.0,42.0,0,0.0
36008,1997-10-25,45.0,34.0,0,0.0
36009,1997-10-26,44.0,32.0,0,1.0
36010,1997-10-27,43.0,19.0,0,0.0
36011,1997-10-28,45.0,27.0,0,1.0
36012,1997-10-29,58.0,24.0,0,0.0
36013,1997-10-30,51.0,34.0,0,1.0
36014,1997-10-31,63.0,34.0,0,3.0
39600,1997-11-01,41.0,40.0,0,1.0
39601,1997-11-02,41.0,31.0,0,11.0
39602,1997-11-03,36.0,32.0,0,4.0
39603,1997-11-04,34.0,32.0,0,0.0
39604,1997-11-05,38.0,33.0,0,1.0
39605,1997-11-06,43.0,33.0,0,0.0
39606,1997-11-07,46.0,37.0,0,0.0
39607,1997-11-08,45.0,39.0,0,0.0
39608,1997-11-09,41.0,37.0,0,3.0
39609,1997-11-10,39.0,25.0,0,1.0
39610,1997-11-11,33.0,18.0,0,0.0
39611,1997-11-12,31.0,13.0,0,0.0
39612,1997-11-13,34.0,16.0,0,1.0
39613,1997-11-14,37.0,31.0,0,1.0
39614,1997-11-15,33.0,26.0,1,8.0
39615,1997-11-16,26.0,13.0,0,0.0
39616,1997-11-17,34.0,12.0,0,0.0
39617,1997-11-18,34.0,19.0,0,1.0
39618,1997-11-19,34.0,20.0,0,0.0
39619,1997-11-20,40.0,20.0,1,1.0
39620,1997-11-21,39.0,17.0,4,0.0
39621,1997-11-22,35.0,25.0,0,1.0
39622,1997-11-23,31.0,15.0,4,0.0
39623,1997-11-24,34.0,7.0,1,0.0
39624,1997-11-25,50.0,24.0,0,0.0
39625,1997-11-26,47.0,25.0,0,0.0
39626,1997-11-27,46.0,22.0,0,0.0
39627,1997-11-28,51.0,28.0,1,0.0
39628,1997-11-29,48.0,27.0,0,0.0
39629,1997-11-30,40.0,31.0,0,0.0
43304,1997-12-01,36.0,33.0,0,0.0
43305,1997-12-02,37.0,33.0,0,0.0
43306,1997-12-03,36.0,32.0,2,33.0
43307,1997-12-04,32.0,-19.0,0,0.0
43308,1997-12-05,28.0,17.0,0,1.0
43309,1997-12-06,29.0,23.0,0,0.0
43310,1997-12-07,27.0,17.0,0,0.0
43311,1997-12-08,29.0,22.0,1,1.0
43312,1997-12-09,32.0,24.0,1,1.0
43313,1997-12-10,35.0,24.0,2,14.0
43314,1997-12-11,35.0,22.0,0,0.0
43315,1997-12-12,28.0,19.0,0,0.0
43316,1997-12-13,36.0,15.0,0,0.0
43317,1997-12-14,35.0,11.0,0,0.0
43318,1997-12-15,46.0,26.0,0,0.0
43319,1997-12-16,44.0,24.0,0,0.0
43320,1997-12-17,41.0,13.0,0,0.0
43321,1997-12-18,39.0,27.0,0,0.0
43322,1997-12-19,39.0,26.0,0,0.0
43323,1997-12-20,35.0,22.0,0,0.0
43324,1997-12-21,30.0,10.0,0,0.0
43325,1997-12-22,33.0,28.0,0,1.0
43326,1997-12-23,31.0,28.0,0,0.0
43327,1997-12-24,29.0,24.0,0,0.0
43328,1997-12-25,28.0,21.0,0,0.0
43329,1997-12-26,38.0,17.0,0,1.0
43330,1997-12-27,35.0,7.0,0,0.0
43331,1997-12-28,33.0,21.0,0,0.0
43332,1997-12-29,32.0,20.0,0,1.0
43333,1997-12-30,28.0,8.0,0,1.0
43334,1997-12-31,27.0,3.0,0,0.0
3255,1998-01-01,43.0,4.0,0,0.0
3256,1998-01-02,48.0,24.0,0,0.0
3257,1998-01-03,47.0,28.0,0,1.0
3258,1998-01-04,29.0,25.0,0,9.0
3259,1998-01-05,33.0,29.0,0,48.0
3260,1998-01-06,35.0,32.0,0,1.0
3261,1998-01-07,33.0,30.0,0,0.0
3262,1998-01-08,33.0,27.0,0,0.0
3263,1998-01-09,29.0,11.0,0,1.0
3264,1998-01-10,11.0,1.0,0,0.0
3265,1998-01-11,16.0,1.0,0,0.0
3266,1998-01-12,18.0,6.0,1,3.0
3267,1998-01-13,6.0,-10.0,0,0.0
3268,1998-01-14,16.0,3.0,3,14.0
3269,1998-01-15,23.0,-9.0,0,0.0
3270,1998-01-16,26.0,21.0,0,1.0
3271,1998-01-17,25.0,14.0,1,7.0
3272,1998-01-18,24.0,1.0,0,0.0
3273,1998-01-19,27.0,12.0,0,1.0
3274,1998-01-20,25.0,5.0,0,0.0
3275,1998-01-21,28.0,24.0,4,16.0
3276,1998-01-22,30.0,25.0,1,5.0
3277,1998-01-23,29.0,24.0,0,4.0
3278,1998-01-24,28.0,20.0,1,1.0
3279,1998-01-25,30.0,12.0,0,1.0
3280,1998-01-26,31.0,20.0,0,1.0
3281,1998-01-27,36.0,26.0,0,0.0
3282,1998-01-28,35.0,28.0,0,0.0
3283,1998-01-29,33.0,22.0,0,0.0
3284,1998-01-30,27.0,18.0,0,0.0
3285,1998-01-31,42.0,25.0,0,0.0
6660,1998-02-01,33.0,28.0,3,48.0
6661,1998-02-02,33.0,15.0,1,5.0
6662,1998-02-03,29.0,9.0,0,0.0
6663,1998-02-04,26.0,21.0,0,0.0
6664,1998-02-05,31.0,11.0,0,0.0
6665,1998-02-06,40.0,10.0,0,0.0
6666,1998-02-07,41.0,11.0,0,0.0
6667,1998-02-08,38.0,12.0,0,0.0
6668,1998-02-09,34.0,26.0,0,0.0
6669,1998-02-10,35.0,29.0,0,2.0
6670,1998-02-11,36.0,33.0,0,24.0
6671,1998-02-12,36.0,23.0,0,0.0
6672,1998-02-13,34.0,21.0,0,0.0
6673,1998-02-14,35.0,30.0,0,1.0
6674,1998-02-15,46.0,32.0,0,1.0
6675,1998-02-16,45.0,34.0,0,0.0
6676,1998-02-17,44.0,35.0,0,17.0
6677,1998-02-18,37.0,34.0,0,1.0
6678,1998-02-19,44.0,33.0,0,0.0
6679,1998-02-20,43.0,32.0,0,0.0
6680,1998-02-21,40.0,27.0,0,1.0
6681,1998-02-22,44.0,28.0,0,0.0
6682,1998-02-23,49.0,39.0,0,17.0
6683,1998-02-24,55.0,42.0,0,0.0
6684,1998-02-25,54.0,32.0,0,0.0
6685,1998-02-26,52.0,45.0,0,51.0
6686,1998-02-27,46.0,33.0,0,97.0
6687,1998-02-28,34.0,28.0,0,8.0
10335,1998-03-01,33.0,24.0,1,12.0
10336,1998-03-02,40.0,28.0,0,5.0
10337,1998-03-03,35.0,28.0,0,5.0
10338,1998-03-04,32.0,19.0,0,0.0
10339,1998-03-05,33.0,19.0,0,0.0
10340,1998-03-06,35.0,25.0,0,1.0
10341,1998-03-07,40.0,19.0,0,0.0
10342,1998-03-08,39.0,29.0,3,23.0
10343,1998-03-09,31.0,17.0,1,2.0
10344,1998-03-10,20.0,5.0,0,0.0
10345,1998-03-11,18.0,5.0,0,0.0
10346,1998-03-12,20.0,0.0,0,0.0
10347,1998-03-13,37.0,13.0,0,1.0
10348,1998-03-14,37.0,12.0,0,0.0
10349,1998-03-15,28.0,-12.0,1,0.0
10350,1998-03-16,35.0,-20.0,1,0.0
10351,1998-03-17,34.0,27.0,0,19.0
10352,1998-03-18,34.0,32.0,0,45.0
10353,1998-03-19,35.0,30.0,0,3.0
10354,1998-03-20,39.0,26.0,0,0.0
10355,1998-03-21,45.0,17.0,0,0.0
10356,1998-03-22,46.0,25.0,0,0.0
10357,1998-03-23,44.0,31.0,0,0.0
10358,1998-03-24,46.0,19.0,0,0.0
10359,1998-03-25,59.0,38.0,0,1.0
10360,1998-03-26,74.0,46.0,0,0.0
10361,1998-03-27,73.0,61.0,0,1.0
10362,1998-03-28,62.0,48.0,0,10.0
10363,1998-03-29,78.0,45.0,0,24.0
10364,1998-03-30,77.0,52.0,0,24.0
10365,1998-03-31,52.0,40.0,0,120.0
13950,1998-04-01,46.0,36.0,0,36.0
13951,1998-04-02,47.0,37.0,0,0.0
13952,1998-04-03,44.0,40.0,0,0.0
13953,1998-04-04,57.0,27.0,0,0.0
13954,1998-04-05,58.0,27.0,0,0.0
13955,1998-04-06,66.0,43.0,0,0.0
13956,1998-04-07,65.0,50.0,0,3.0
13957,1998-04-08,53.0,41.0,0,11.0
13958,1998-04-09,55.0,42.0,0,11.0
13959,1998-04-10,60.0,30.0,0,0.0
13960,1998-04-11,69.0,34.0,0,1.0
13961,1998-04-12,74.0,55.0,0,0.0
13962,1998-04-13,71.0,51.0,0,76.0
13963,1998-04-14,65.0,39.0,0,0.0
13964,1998-04-15,63.0,46.0,0,52.0
13965,1998-04-16,52.0,34.0,0,31.0
13966,1998-04-17,58.0,27.0,0,0.0
13967,1998-04-18,63.0,34.0,0,0.0
13968,1998-04-19,63.0,33.0,0,0.0
13969,1998-04-20,53.0,44.0,0,1.0
13970,1998-04-21,64.0,40.0,0,14.0
13971,1998-04-22,70.0,32.0,0,0.0
13972,1998-04-23,73.0,34.0,0,0.0
13973,1998-04-24,79.0,36.0,0,0.0
13974,1998-04-25,78.0,48.0,0,1.0
13975,1998-04-26,63.0,47.0,0,70.0
13976,1998-04-27,59.0,34.0,0,0.0
13977,1998-04-28,63.0,30.0,0,0.0
13978,1998-04-29,66.0,35.0,0,10.0
13979,1998-04-30,69.0,50.0,0,0.0
17655,1998-05-01,77.0,42.0,0,1.0
17656,1998-05-02,76.0,48.0,0,4.0
17657,1998-05-03,65.0,51.0,0,18.0
17658,1998-05-04,75.0,44.0,0,0.0
17659,1998-05-05,76.0,50.0,0,0.0
17660,1998-05-06,75.0,41.0,0,0.0
17661,1998-05-07,64.0,41.0,0,46.0
17662,1998-05-08,73.0,55.0,0,0.0
17663,1998-05-09,73.0,57.0,0,0.0
17664,1998-05-10,73.0,44.0,0,0.0
17665,1998-05-11,76.0,41.0,0,0.0
17666,1998-05-12,77.0,51.0,0,5.0
17667,1998-05-13,76.0,44.0,0,0.0
17668,1998-05-14,90.0,52.0,0,0.0
17669,1998-05-15,89.0,70.0,0,0.0
17670,1998-05-16,80.0,56.0,0,23.0
17671,1998-05-17,88.0,47.0,0,0.0
17672,1998-05-18,90.0,62.0,0,0.0
17673,1998-05-19,91.0,62.0,0,0.0
17674,1998-05-20,86.0,52.0,0,0.0
17675,1998-05-21,74.0,46.0,0,0.0
17676,1998-05-22,74.0,51.0,0,0.0
17677,1998-05-23,70.0,51.0,0,15.0
17678,1998-05-24,65.0,50.0,0,70.0
17679,1998-05-25,72.0,48.0,0,0.0
17680,1998-05-26,76.0,45.0,0,0.0
17681,1998-05-27,79.0,55.0,0,0.0
17682,1998-05-28,89.0,67.0,0,2.0
17683,1998-05-29,90.0,60.0,0,62.0
17684,1998-05-30,83.0,54.0,0,7.0
17685,1998-05-31,79.0,54.0,0,50.0
21270,1998-06-01,70.0,44.0,0,10.0
21271,1998-06-02,64.0,50.0,0,10.0
21272,1998-06-03,61.0,45.0,0,0.0
21273,1998-06-04,66.0,37.0,0,0.0
21274,1998-06-05,66.0,48.0,0,3.0
21275,1998-06-06,63.0,47.0,0,1.0
21276,1998-06-07,68.0,37.0,0,0.0
21277,1998-06-08,67.0,47.0,0,0.0
21278,1998-06-09,63.0,54.0,0,55.0
21279,1998-06-10,72.0,54.0,0,0.0
21280,1998-06-11,73.0,58.0,0,115.0
21281,1998-06-12,76.0,54.0,0,34.0
21282,1998-06-13,78.0,56.0,0,0.0
21283,1998-06-14,78.0,58.0,0,1.0
21284,1998-06-15,76.0,59.0,0,0.0
21285,1998-06-16,78.0,60.0,0,70.0
21286,1998-06-17,77.0,58.0,0,0.0
21287,1998-06-18,80.0,69.0,0,42.0
21288,1998-06-19,80.0,58.0,0,63.0
21289,1998-06-20,89.0,58.0,0,0.0
21290,1998-06-21,82.0,63.0,0,0.0
21291,1998-06-22,84.0,58.0,0,0.0
21292,1998-06-23,85.0,58.0,0,0.0
21293,1998-06-24,90.0,65.0,0,65.0
21294,1998-06-25,87.0,76.0,0,7.0
21295,1998-06-26,88.0,63.0,0,0.0
21296,1998-06-27,94.0,67.0,0,10.0
21297,1998-06-28,93.0,69.0,0,327.0
21298,1998-06-29,84.0,61.0,0,0.0
21299,1998-06-30,79.0,63.0,0,0.0
24975,1998-07-01,83.0,60.0,0,0.0
24976,1998-07-02,85.0,58.0,0,0.0
24977,1998-07-03,84.0,68.0,0,4.0
24978,1998-07-04,76.0,65.0,0,46.0
24979,1998-07-05,79.0,54.0,0,0.0
24980,1998-07-06,83.0,68.0,0,0.0
24981,1998-07-07,85.0,70.0,0,4.0
24982,1998-07-08,83.0,61.0,0,14.0
24983,1998-07-09,85.0,62.0,0,0.0
24984,1998-07-10,85.0,61.0,0,0.0
24985,1998-07-11,83.0,63.0,0,0.0
24986,1998-07-12,84.0,55.0,0,0.0
24987,1998-07-13,89.0,65.0,0,0.0
24988,1998-07-14,89.0,66.0,0,1.0
24989,1998-07-15,88.0,65.0,0,0.0
24990,1998-07-16,85.0,62.0,0,1.0
24991,1998-07-17,82.0,59.0,0,0.0
24992,1998-07-18,87.0,58.0,0,0.0
24993,1998-07-19,88.0,65.0,0,55.0
24994,1998-07-20,88.0,60.0,0,0.0
24995,1998-07-21,84.0,67.0,0,101.0
24996,1998-07-22,82.0,65.0,0,0.0
24997,1998-07-23,77.0,55.0,0,0.0
24998,1998-07-24,77.0,52.0,0,0.0
24999,1998-07-25,78.0,52.0,0,0.0
25000,1998-07-26,82.0,52.0,0,0.0
25001,1998-07-27,85.0,64.0,0,0.0
25002,1998-07-28,86.0,55.0,0,0.0
25003,1998-07-29,85.0,59.0,0,0.0
25004,1998-07-30,81.0,62.0,0,1.0
25005,1998-07-31,81.0,51.0,0,0.0
28695,1998-08-01,83.0,56.0,0,0.0
28696,1998-08-02,82.0,55.0,0,0.0
28697,1998-08-03,79.0,64.0,0,83.0
28698,1998-08-04,76.0,65.0,0,10.0
28699,1998-08-05,74.0,67.0,0,51.0
28700,1998-08-06,73.0,65.0,0,4.0
28701,1998-08-07,82.0,67.0,0,31.0
28702,1998-08-08,82.0,64.0,0,7.0
28703,1998-08-09,87.0,62.0,0,1.0
28704,1998-08-10,86.0,68.0,0,64.0
28705,1998-08-11,81.0,56.0,0,0.0
28706,1998-08-12,80.0,56.0,0,0.0
28707,1998-08-13,81.0,56.0,0,0.0
28708,1998-08-14,85.0,60.0,0,0.0
28709,1998-08-15,80.0,59.0,0,5.0
28710,1998-08-16,85.0,60.0,0,0.0
28711,1998-08-17,86.0,68.0,0,97.0
28712,1998-08-18,84.0,68.0,0,1.0
28713,1998-08-19,82.0,69.0,0,0.0
28714,1998-08-20,85.0,69.0,0,46.0
28715,1998-08-21,81.0,68.0,0,0.0
28716,1998-08-22,82.0,68.0,0,0.0
28717,1998-08-23,89.0,71.0,0,0.0
28718,1998-08-24,89.0,62.0,0,12.0
28719,1998-08-25,82.0,62.0,0,0.0
28720,1998-08-26,83.0,55.0,0,0.0
28721,1998-08-27,73.0,61.0,0,34.0
28722,1998-08-28,83.0,67.0,0,146.0
28723,1998-08-29,85.0,60.0,0,0.0
28724,1998-08-30,84.0,54.0,0,0.0
28725,1998-08-31,78.0,51.0,0,0.0
32310,1998-09-01,79.0,53.0,0,0.0
32311,1998-09-02,79.0,45.0,0,0.0
32312,1998-09-03,80.0,57.0,0,3.0
32313,1998-09-04,83.0,51.0,0,0.0
32314,1998-09-05,86.0,53.0,0,0.0
32315,1998-09-06,90.0,63.0,0,0.0
32316,1998-09-07,74.0,55.0,0,0.0
32317,1998-09-08,73.0,44.0,0,0.0
